loan_id,reporting_month,origination_month,month_index,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score,ltv,servicer_name,current_status,days_past_due,document_status,last_updated_at,source_system,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_type,exception_required
L000427,2024-09-01,2023-05-01,16,16,344,325586,314536.31,7.5,659,69.1,Atlas,Default,120,complete,2024-09-08,core,,,,0.0,default,none,0
L000427,2024-12-01,2023-05-01,19,19,341,325586,314536.31,7.5,694,69.1,Atlas,Default,120,complete,2024-12-16,core,,,,0.0,default,none,0
L000428,2023-03-01,2023-01-01,2,2,238,412588,407114.1,6.5,760,73.7,Atlas,Current,0,pending,2023-03-18,core,1.0,1.0,0.0,0.0,current,none,0
L000428,2023-04-01,2023-01-01,3,3,237,412588,405503.43,6.5,744,73.4,Atlas,Delinquent,0,complete,2023-04-16,core,1.0,1.0,1.0,0.0,30_dpd,none,0
L000428,2023-06-01,2023-01-01,5,5,235,412588,402401.2,6.5,752,72.9,Atlas,30 DPD,30,complete,2023-06-03,core,1.0,1.0,1.0,0.0,60_dpd,none,1
L000428,2023-07-01,2023-01-01,6,6,234,412588,401073.47,6.5,751,72.6,Atlas,60 DPD,60,complete,2023-07-15,core,1.0,1.0,1.0,0.0,90_dpd,none,0
L000428,2023-08-01,2023-01-01,7,7,233,412588,398950.32,6.5,717,72.2,Atlas,90 DPD,90,complete,2023-08-14,core,0.0,0.0,1.0,0.0,current,none,0
L000428,2023-09-01,2023-01-01,8,8,232,412588,397131.73,6.5,750,71.9,Atlas,Delinquent,0,complete,2023-09-15,core,0.0,1.0,1.0,0.0,current,none,1
L000428,2023-10-01,2023-01-01,9,9,231,412588,395382.03,6.5,752,71.6,Atlas,Current,0,complete,2023-10-05,core,0.0,1.0,1.0,0.0,current,none,0
L000428,2024-01-01,2023-01-01,12,12,228,412588,390049.88,6.5,732,70.6,Atlas,Current,0,complete,2024-01-08,core,0.0,1.0,1.0,0.0,current,none,0
L000428,2024-06-01,2023-01-01,17,17,223,412588,382034.03,6.5,745,69.2,Atlas,Current,0,missing,2024-06-18,core,1.0,1.0,1.0,0.0,current,missing_docs,1
L000428,2024-07-01,2023-01-01,18,18,222,412588,380473.21,6.5,730,68.9,Atlas,Current,0,pending,2024-07-14,core,1.0,1.0,1.0,0.0,current,none,0
L000428,2024-09-01,2023-01-01,20,20,220,412588,376927.27,6.5,735,68.2,Atlas,Current,0,pending,2024-09-20,core,1.0,1.0,1.0,0.0,30_dpd,none,0
L000428,2024-11-01,2023-01-01,22,22,218,412588,373977.02,6.5,770,67.7,Atlas,30 DPD,30,complete,2024-11-15,core,1.0,1.0,1.0,0.0,60_dpd,none,0
L000428,2024-12-01,2023-01-01,23,23,217,412588,372479.82,6.5,754,67.4,Atlas,60 DPD,60,complete,2024-12-18,core,1.0,1.0,1.0,0.0,default,none,0
L000429,2023-09-01,2023-09-01,0,0,360,385057,383623.0,7.0,586,78.4,Cedar,Current,0,complete,2023-09-09,core,0.0,0.0,1.0,0.0,current,none,0
L000429,2023-11-01,2023-09-01,2,2,358,385057,381664.93,7.0,590,78.0,Cedar,Current,0,complete,2023-11-12,core,0.0,1.0,1.0,0.0,current,none,0
L000429,2023-12-01,2023-09-01,3,3,357,385057,380664.79,7.0,590,77.8,Cedar,Current,0,complete,2023-12-17,core,0.0,1.0,1.0,0.0,current,none,0
L000429,2024-02-01,2023-09-01,5,5,355,385057,378606.21,7.0,567,77.4,Cedar,Current,0,complete,2024-02-19,core,0.0,1.0,1.0,0.0,current,none,0
L000429,2024-03-01,2023-09-01,6,6,354,385057,377749.04,7.0,591,77.2,Cedar,Current,0,complete,2024-03-08,core,1.0,1.0,1.0,0.0,current,none,0
L000429,2024-04-01,2023-09-01,7,7,353,385057,376880.18,7.0,576,77.0,Cedar,Delinquent,0,complete,2024-04-18,core,1.0,1.0,1.0,0.0,current,none,0
L000429,2024-05-01,2023-09-01,8,8,352,385057,375917.93,7.0,573,76.8,Cedar,Current,0,complete,2024-05-14,core,1.0,1.0,1.0,0.0,30_dpd,none,0
L000429,2024-06-01,2023-09-01,9,9,351,385057,374652.23,7.0,569,76.6,Cedar,30 DPD,30,complete,2024-06-13,core,1.0,1.0,1.0,0.0,default,none,0
L000429,2024-08-01,2023-09-01,11,11,349,385057,343566.91,7.0,564,76.6,Cedar,Default,120,complete,2024-08-15,core,,,,0.0,default,none,0
L000429,2024-09-01,2023-09-01,12,12,348,385057,374652.23,7.0,583,76.6,Cedar,Default,120,complete,2024-09-05,core,,,,0.0,default,none,0
L000429,2024-12-01,2023-09-01,15,15,345,385057,374652.23,7.0,591,76.6,Cedar,Default,120,complete,2024-12-17,core,,,,0.0,default,none,0
L000430,2023-10-01,2023-10-01,0,0,360,201531,201025.04,7.25,596,48.5,Cedar,Current,0,complete,2023-10-05,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2023-11-01,2023-10-01,1,1,359,201531,200597.33,7.25,593,48.4,Cedar,Current,0,complete,2023-11-07,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-02-01,2023-10-01,4,4,356,201531,198872.33,7.25,592,48.0,Cedar,Current,0,complete,2024-02-04,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-04-01,2023-10-01,6,6,354,201531,197526.77,7.25,588,47.6,Cedar,Current,0,complete,2024-04-15,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-05-01,2023-10-01,7,7,353,201531,197084.07,7.25,583,47.5,Cedar,Current,0,complete,2024-05-19,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-07-01,2023-10-01,9,9,351,201531,195905.01,7.25,610,47.2,Cedar,Current,0,complete,2024-07-09,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-08-01,2023-10-01,10,10,350,201531,195228.49,7.25,604,47.1,Cedar,Current,0,complete,2024-08-05,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-09-01,2023-10-01,11,11,349,201531,194695.5,7.25,611,47.0,Cedar,Current,0,complete,2024-09-16,core,0.0,0.0,0.0,0.0,current,none,0
L000430,2024-12-01,2023-10-01,14,14,346,201531,192953.78,7.25,585,46.5,Cedar,Current,0,complete,2024-12-05,core,0.0,0.0,0.0,0.0,current,none,0
L000431,2023-04-01,2023-04-01,0,0,360,523423,521822.15,6.75,664,69.6,Atlas,Current,0,complete,2023-04-05,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000431,2023-05-01,2023-04-01,1,1,359,523423,521822.15,6.75,644,69.6,Atlas,Prepaid,0,complete,2023-05-16,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2023-06-01,2023-04-01,2,2,358,523423,521822.15,6.75,668,69.6,Atlas,Prepaid,0,complete,2023-06-11,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2023-07-01,2023-04-01,3,3,357,523423,521822.15,6.75,637,69.6,Atlas,Prepaid,0,complete,2023-07-13,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2023-10-01,2023-04-01,6,6,354,523423,521822.15,6.75,648,69.6,Atlas,Prepaid,0,complete,2023-10-16,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2023-11-01,2023-04-01,7,7,353,523423,521822.15,6.75,624,69.6,Atlas,Prepaid,0,complete,2023-11-11,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2024-02-01,2023-04-01,10,10,350,523423,521822.15,6.75,630,69.6,Atlas,Prepaid,0,complete,2024-02-02,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2024-04-01,2023-04-01,12,12,348,523423,521822.15,6.75,663,69.6,Atlas,Prepaid,0,complete,2024-04-09,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2024-05-01,2023-04-01,13,13,347,523423,521822.15,6.75,646,69.6,Atlas,Prepaid,0,complete,2024-05-13,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2024-07-01,2023-04-01,15,15,345,523423,521822.15,6.75,659,69.6,Atlas,Prepaid,0,complete,2024-07-11,core,0.0,0.0,0.0,,prepaid,none,0
L000431,2024-09-01,2023-04-01,17,17,343,523423,521822.15,6.75,635,69.6,Atlas,Prepaid,0,complete,2024-09-17,core,0.0,0.0,0.0,,prepaid,none,0
L000432,2023-09-01,2023-09-01,0,0,180,600937,597463.99,7.0,669,46.6,Atlas,Current,0,complete,2023-09-18,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2023-11-01,2023-09-01,2,2,178,600937,591201.94,7.0,677,46.1,Atlas,Current,0,complete,2023-11-18,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2023-12-01,2023-09-01,3,3,177,600937,586705.57,7.0,663,45.8,Atlas,Delinquent,0,pending,2023-12-19,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-01-01,2023-09-01,4,4,176,600937,582322.44,7.0,647,45.4,Atlas,Current,0,complete,2024-01-07,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-02-01,2023-09-01,5,5,175,600937,578840.62,7.0,650,45.2,Atlas,Current,0,complete,2024-02-10,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-03-01,2023-09-01,6,6,174,600937,575318.22,7.0,672,44.9,Atlas,Current,0,complete,2024-03-05,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-04-01,2023-09-01,7,7,173,600937,571510.17,7.0,654,44.6,Atlas,Current,0,complete,2024-04-17,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-05-01,2023-09-01,8,8,172,600937,568406.59,7.0,666,44.4,Atlas,Current,0,complete,2024-05-09,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-07-01,2023-09-01,10,10,170,600937,560847.45,7.0,661,43.8,Atlas,Current,0,complete,2024-07-18,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-09-01,2023-09-01,12,12,168,600937,553301.3,7.0,663,43.2,Atlas,Current,0,complete,2024-09-03,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-11-01,2023-09-01,14,14,166,600937,546006.41,7.0,663,42.6,Atlas,Current,0,complete,2024-11-08,core,0.0,0.0,0.0,0.0,current,none,0
L000432,2024-12-01,2023-09-01,15,15,165,600937,542378.17,7.0,661,42.3,Atlas,Current,0,complete,2024-12-06,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2023-11-01,2023-10-01,1,1,359,478925,475905.23,4.75,634,66.4,Atlas,Current,0,complete,2023-11-05,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2023-12-01,2023-10-01,2,2,358,478925,474710.51,4.75,645,66.2,Atlas,Current,0,complete,2023-12-20,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-01-01,2023-10-01,3,3,357,478925,473395.76,4.75,635,66.0,Atlas,Current,0,complete,2024-01-09,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-02-01,2023-10-01,4,4,356,478925,471748.0,4.75,629,65.8,Atlas,Delinquent,0,complete,2024-02-16,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-05-01,2023-10-01,7,7,353,478925,468277.34,4.75,641,65.3,Atlas,Current,0,complete,2024-05-07,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-06-01,2023-10-01,8,8,352,478925,467192.7,4.75,641,65.2,Atlas,Current,0,complete,2024-06-06,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-09-01,2023-10-01,11,11,349,478925,463250.08,4.75,624,64.6,Atlas,Delinquent,30,complete,2024-09-12,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-10-01,2023-10-01,12,12,348,478925,461804.91,4.75,651,64.4,Atlas,Delinquent,0,complete,2024-10-16,core,0.0,0.0,0.0,0.0,current,none,0
L000433,2024-12-01,2023-10-01,14,14,346,478925,459465.95,4.75,650,64.1,Atlas,Current,0,complete,2024-12-08,core,0.0,0.0,0.0,0.0,current,none,0
L000434,2023-12-01,2023-09-01,3,3,357,301317,297569.36,6.5,682,67.8,Atlas,Current,0,complete,2023-12-17,core,0.0,0.0,0.0,1.0,current,none,0
L000434,2024-04-01,2023-09-01,7,7,353,301317,294193.26,6.5,685,67.1,Atlas,Current,0,complete,2024-04-10,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000434,2024-10-01,2023-09-01,13,13,347,301317,291536.16,6.5,651,66.5,Atlas,Prepaid,0,complete,2024-10-14,core,0.0,0.0,0.0,,prepaid,none,0
L000434,2024-11-01,2023-09-01,14,14,346,301317,291536.16,6.5,676,66.5,Atlas,Prepaid,0,complete,2024-11-13,core,0.0,0.0,0.0,,prepaid,none,0
L000434,2024-12-01,2023-09-01,15,15,345,301317,291536.16,6.5,680,66.5,Atlas,Prepaid,0,pending,2024-12-05,core,0.0,0.0,0.0,,prepaid,none,0
L000435,2023-06-01,2023-06-01,0,0,360,529421,528017.6,5.0,782,44.6,Cedar,Current,0,missing,2023-06-12,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000435,2023-07-01,2023-06-01,1,1,359,529421,526338.91,5.0,804,44.4,Cedar,Current,0,complete,2023-07-05,core,0.0,0.0,0.0,1.0,current,none,0
L000435,2023-08-01,2023-06-01,2,2,358,529421,524946.21,5.0,799,44.3,Cedar,Current,0,complete,2023-08-07,core,0.0,0.0,0.0,1.0,current,none,0
L000435,2023-09-01,2023-06-01,3,3,357,529421,523544.59,5.0,797,44.2,Cedar,Current,0,complete,2023-09-18,core,0.0,0.0,0.0,1.0,current,none,0
L000435,2023-10-01,2023-06-01,4,4,356,529421,522028.88,5.0,796,44.1,Cedar,Current,0,complete,2023-10-09,core,0.0,0.0,0.0,1.0,current,none,0
L000435,2024-01-01,2023-06-01,7,7,353,529421,517432.25,5.0,798,43.7,Cedar,Current,0,pending,2024-01-16,core,0.0,0.0,0.0,1.0,current,none,0
L000435,2024-03-01,2023-06-01,9,9,351,529421,514566.07,5.0,809,43.4,Cedar,Delinquent,0,complete,2024-03-06,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000435,2024-07-01,2023-06-01,13,13,347,529421,512897.29,5.0,801,43.3,Cedar,Prepaid,0,complete,2024-07-07,core,0.0,0.0,0.0,,prepaid,none,0
L000435,2024-09-01,2023-06-01,15,15,345,529421,512897.29,5.0,801,43.3,Cedar,Prepaid,0,complete,2024-09-03,core,0.0,0.0,0.0,,prepaid,none,0
L000435,2024-12-01,2023-06-01,18,18,342,529421,512897.29,5.0,800,43.3,Cedar,Prepaid,0,missing,2024-12-04,core,0.0,0.0,0.0,,nan,missing_docs,1
L000436,2023-04-01,2023-04-01,0,0,360,643226,641484.28,6.5,673,52.9,Atlas,Current,0,complete,2023-04-11,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2023-06-01,2023-04-01,2,2,358,643226,637760.76,6.5,685,52.5,Atlas,Current,0,complete,2023-06-03,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2023-07-01,2023-04-01,3,3,357,643226,635873.52,6.5,682,52.4,Atlas,Current,0,complete,2023-07-03,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2023-08-01,2023-04-01,4,4,356,643226,633970.82,6.5,708,52.2,Atlas,Current,0,complete,2023-08-10,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2023-09-01,2023-04-01,5,5,355,643226,632275.6,6.5,687,52.1,Atlas,Current,0,complete,2023-09-08,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2023-11-01,2023-04-01,7,7,353,643226,628405.61,6.5,702,51.8,Atlas,Current,0,complete,2023-11-16,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2023-12-01,2023-04-01,8,8,352,643226,626687.18,6.5,678,51.6,Atlas,Current,0,complete,2023-12-05,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2024-04-01,2023-04-01,12,12,348,643226,619025.48,6.5,697,51.0,Atlas,Current,0,complete,2024-04-17,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2024-05-01,2023-04-01,13,13,347,643226,616748.51,6.5,710,50.8,Atlas,Current,0,complete,2024-05-16,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2024-06-01,2023-04-01,14,14,346,643226,615131.32,6.5,693,50.7,Atlas,Current,0,complete,2024-06-11,core,0.0,0.0,0.0,0.0,current,none,0
L000436,2024-08-01,2023-04-01,16,16,344,643226,611317.55,6.5,693,50.4,Atlas,Current,0,complete,2024-08-16,core,0.0,0.0,0.0,0.0,nan,none,0
L000437,2023-04-01,2023-04-01,0,0,360,601609,599632.14,5.25,710,65.8,Atlas,Current,0,complete,2023-04-07,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000437,2023-06-01,2023-04-01,2,2,358,601609,599632.14,5.25,711,65.8,Atlas,Prepaid,0,complete,2023-06-08,core,0.0,0.0,0.0,,prepaid,none,0
L000437,2023-07-01,2023-04-01,3,3,357,601609,599632.14,5.25,731,65.8,Atlas,Prepaid,0,complete,2023-07-10,core,0.0,0.0,0.0,,prepaid,none,0
L000437,2023-08-01,2023-04-01,4,4,356,601609,599632.14,5.25,717,65.8,Atlas,Prepaid,0,complete,2023-08-17,core,0.0,0.0,0.0,,nan,none,0
L000438,2023-12-01,2023-12-01,0,0,360,83987,83735.02,5.25,763,104.1,Atlas,Current,0,complete,2023-12-04,core,0.0,0.0,0.0,0.0,current,none,0
L000438,2024-01-01,2023-12-01,1,1,359,83987,83468.88,5.25,739,103.8,Atlas,Current,0,complete,2024-01-08,core,0.0,0.0,0.0,0.0,current,none,0
L000438,2024-03-01,2023-12-01,3,3,357,83987,83078.72,5.25,773,103.3,Atlas,Current,0,complete,2024-03-20,core,0.0,0.0,0.0,0.0,current,none,0
L000438,2024-06-01,2023-12-01,6,6,354,83987,82499.52,5.25,761,102.6,Atlas,Current,0,missing,2024-06-06,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000438,2024-09-01,2023-12-01,9,9,351,83987,81850.5,5.25,770,101.7,Atlas,Current,0,complete,2024-09-18,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2023-01-01,2023-01-01,0,0,360,177420,176996.15,7.0,622,51.1,Atlas,Current,0,complete,2023-01-08,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2023-03-01,2023-01-01,2,2,358,177420,175860.73,7.0,626,50.8,Atlas,Current,0,missing,2023-03-08,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000439,2023-04-01,2023-01-01,3,3,357,177420,175359.88,7.0,601,50.6,Atlas,Current,0,complete,2023-04-12,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2023-05-01,2023-01-01,4,4,356,177420,175112.36,7.0,626,50.5,Atlas,Current,0,complete,2023-05-02,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2023-06-01,2023-01-01,5,5,355,177420,174594.52,7.0,620,50.4,Atlas,Current,0,complete,2023-06-05,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2023-08-01,2023-01-01,7,7,353,177420,173503.23,7.0,624,50.1,Atlas,Current,0,complete,2023-08-12,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2024-01-01,2023-01-01,12,12,348,177420,171227.39,7.0,626,49.4,Atlas,Current,0,missing,2024-01-10,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000439,2024-02-01,2023-01-01,13,13,347,177420,170841.14,7.0,619,49.3,Atlas,Current,0,complete,2024-02-14,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2024-03-01,2023-01-01,14,14,346,177420,170310.74,7.0,636,49.1,Atlas,Current,0,complete,2024-03-02,core,0.0,0.0,0.0,0.0,current,none,0
L000439,2024-10-01,2023-01-01,21,21,339,177420,166866.14,7.0,640,48.2,Atlas,Current,0,missing,2024-10-08,core,0.0,0.0,0.0,0.0,current,missing_docs,1
L000439,2024-12-01,2023-01-01,23,23,337,177420,165950.78,7.0,630,47.9,Atlas,Current,0,complete,2024-12-09,core,0.0,0.0,0.0,0.0,current,none,0
L000440,2023-12-01,2023-12-01,0,0,360,328930,328001.02,7.5,599,73.7,Cedar,Current,0,complete,2023-12-12,core,0.0,0.0,0.0,0.0,current,none,0
L000440,2024-02-01,2023-12-01,2,2,358,328930,326221.33,7.5,604,73.3,Cedar,Current,0,complete,2024-02-08,core,0.0,0.0,0.0,0.0,current,none,0
L000440,2024-03-01,2023-12-01,3,3,357,328930,325221.54,7.5,609,73.1,Cedar,Current,0,complete,2024-03-16,core,0.0,1.0,0.0,0.0,current,none,0
L000440,2024-04-01,2023-12-01,4,4,356,328930,276061.03,7.5,597,72.8,Cedar,Current,0,complete,2024-04-06,core,0.0,1.0,0.0,0.0,current,none,0
L000440,2024-06-01,2023-12-01,6,6,354,328930,322461.53,7.5,598,72.4,Cedar,Current,0,complete,2024-06-03,core,0.0,1.0,0.0,0.0,current,none,0
L000440,2024-07-01,2023-12-01,7,7,353,328930,311530.59,7.5,596,72.3,Cedar,Current,0,complete,2024-07-08,core,1.0,1.0,0.0,0.0,current,none,0
L000440,2024-10-01,2023-12-01,10,10,350,328930,319099.75,7.5,604,71.7,Cedar,Current,0,complete,2024-10-13,core,1.0,1.0,0.0,0.0,current,none,0
L000441,2023-05-01,2023-05-01,0,0,240,580810,578283.72,5.25,672,58.3,Cedar,Current,0,complete,2023-05-14,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2023-06-01,2023-05-01,1,1,239,580810,576188.35,5.25,675,58.1,Cedar,Current,0,pending,2023-06-16,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2023-09-01,2023-05-01,4,4,236,580810,568891.58,5.25,675,57.4,Cedar,Current,0,complete,2023-09-03,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2023-10-01,2023-05-01,5,5,235,580810,566712.73,5.25,683,57.2,Cedar,Current,0,complete,2023-10-20,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2023-11-01,2023-05-01,6,6,234,580810,564059.46,5.25,674,56.9,Cedar,Current,15,complete,2023-11-13,core,0.0,0.0,0.0,0.0,current,none,1
L000441,2024-01-01,2023-05-01,8,8,232,580810,559956.2,5.25,686,56.5,Cedar,Current,0,complete,2024-01-20,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2024-03-01,2023-05-01,10,10,230,580810,554477.81,5.25,697,55.9,Cedar,Current,0,complete,2024-03-03,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2024-04-01,2023-05-01,11,11,229,580810,552515.98,5.25,673,55.7,Cedar,Current,45,complete,2024-04-17,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2024-05-01,2023-05-01,12,12,228,580810,550456.45,5.25,681,55.5,Cedar,Current,0,complete,2024-05-20,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2024-11-01,2023-05-01,18,18,222,580810,535521.73,5.25,691,54.0,Cedar,Current,0,complete,2024-11-13,core,0.0,0.0,0.0,0.0,current,none,0
L000441,2024-12-01,2023-05-01,19,19,221,580810,532758.33,5.25,717,53.8,Cedar,Delinquent,0,complete,2024-12-12,core,0.0,0.0,0.0,0.0,current,none,0
L000442,2023-09-01,2023-08-01,1,1,179,280656,277391.09,6.5,746,65.6,Cedar,Current,0,complete,2023-09-09,core,0.0,0.0,0.0,1.0,current,none,0
L000442,2023-12-01,2023-08-01,4,4,176,280656,272698.72,6.5,726,64.5,Cedar,Current,0,complete,2023-12-02,core,0.0,0.0,0.0,1.0,current,none,0
L000442,2024-01-01,2023-08-01,5,5,175,280656,270846.87,6.5,729,64.1,Cedar,Current,0,complete,2024-01-08,core,0.0,0.0,0.0,1.0,current,none,0
L000442,2024-02-01,2023-08-01,6,6,174,280656,269384.92,6.5,739,63.7,Cedar,Current,0,missing,2024-02-17,core,0.0,0.0,0.0,1.0,current,missing_docs,1
L000442,2024-03-01,2023-08-01,7,7,173,280656,267786.03,6.5,715,63.4,Cedar,Current,0,complete,2024-03-04,core,0.0,0.0,0.0,1.0,current,none,0
L000442,2024-10-01,2023-08-01,14,14,166,280656,256856.23,6.5,728,60.8,Cedar,Delinquent,0,complete,2024-10-03,core,0.0,0.0,0.0,1.0,current,none,0
L000442,2024-11-01,2023-08-01,15,15,165,280656,255220.01,6.5,747,60.4,Cedar,Current,0,complete,2024-11-09,core,0.0,0.0,0.0,1.0,current,none,0
L000442,2024-12-01,2023-08-01,16,16,164,280656,253727.59,6.5,726,60.0,Cedar,Current,0,complete,2024-12-07,core,0.0,0.0,0.0,1.0,prepaid,none,0
L000443,2023-02-01,2023-01-01,1,1,359,341948,340140.14,5.75,700,86.3,Cedar,Current,0,complete,2023-02-03,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2023-04-01,2023-01-01,3,3,357,341948,338217.81,5.75,685,85.9,Cedar,Current,0,complete,2023-04-08,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2023-06-01,2023-01-01,5,5,355,341948,336218.43,5.75,702,85.3,Cedar,Current,0,complete,2023-06-06,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2023-07-01,2023-01-01,6,6,354,341948,335088.12,5.75,692,85.1,Cedar,Current,0,complete,2023-07-14,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2023-10-01,2023-01-01,9,9,351,341948,332633.52,5.75,691,84.4,Cedar,Current,0,complete,2023-10-02,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2023-11-01,2023-01-01,10,10,350,341948,331683.02,5.75,702,84.2,Cedar,Current,45,complete,2023-11-18,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2023-12-01,2023-01-01,11,11,349,341948,330953.04,5.75,673,84.0,Cedar,Current,0,pending,2023-12-02,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-02-01,2023-01-01,13,13,347,341948,329204.03,5.75,694,83.6,Cedar,Current,0,complete,2024-02-04,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-04-01,2023-01-01,15,15,345,341948,327183.18,5.75,697,83.1,Cedar,Current,0,pending,2024-04-18,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-05-01,2023-01-01,16,16,344,341948,325985.96,5.75,697,82.7,Cedar,Current,0,pending,2024-05-05,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-08-01,2023-01-01,19,19,341,341948,323167.45,5.75,691,82.0,Cedar,Current,0,pending,2024-08-06,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-09-01,2023-01-01,20,20,340,341948,322236.94,5.75,700,81.8,Cedar,Current,0,complete,2024-09-17,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-10-01,2023-01-01,21,21,339,341948,321137.91,5.75,697,81.5,Cedar,Current,0,complete,2024-10-03,core,0.0,0.0,0.0,0.0,current,none,0
L000443,2024-11-01,2023-01-01,22,22,338,341948,320210.15,5.75,691,81.3,Cedar,Current,0,complete,2024-11-18,core,0.0,0.0,0.0,0.0,current,none,0
L000444,2023-02-01,2023-01-01,1,1,359,164033,163097.49,5.75,588,76.3,Atlas,Current,0,complete,2023-02-10,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000444,2023-03-01,2023-01-01,2,2,358,164033,162667.86,5.75,608,76.1,Atlas,Current,0,pending,2023-03-19,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000444,2023-04-01,2023-01-01,3,3,357,164033,162176.97,5.75,612,75.8,Atlas,Current,0,complete,2023-04-08,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000444,2023-05-01,2023-01-01,4,4,356,164033,161798.28,5.75,595,75.7,Atlas,Current,0,complete,2023-05-05,core,0.0,0.0,0.0,0.0,current,source_conflict,0
L000444,2023-08-01,2023-01-01,7,7,353,164033,160542.97,5.75,589,75.1,Atlas,Current,0,complete,2023-08-19,core,0.0,0.0,0.0,0.0,current,source_conflict,1
L000444,2023-09-01,2023-01-01,8,8,352,164033,160051.64,5.75,629,74.8,Atlas,Current,0,complete,2023-09-13,core,0.0,0.0,0.0,0.0,current,source_conflict,1
